Date,Open,High,Low,Close,Volume,Market Cap
May-25-2016,445.98,450.30,445.98,449.54,65579426,6991967368
May-24-2016,444.16,447.10,443.93,446.04,54126967,6945112382
May-23-2016,439.32,444.35,438.82,444.28,44070798,6885380392
May-22-2016,443.19,443.43,439.04,439.44,35061347,6880695296
May-21-2016,442.68,443.78,441.71,443.23,60424860,6899444166
May-20-2016,438.72,444.05,437.39,442.45,99423136,6866403417
May-19-2016,454.62,454.63,439.63,439.63,81419229,7005191280
May-18-2016,453.78,456.00,453.30,454.69,75890511,7073682205
May-17-2016,454.16,455.07,453.61,453.81,65207641,7063290860
May-16-2016,457.57,458.20,452.95,454.30,35892517,7099323230
May-15-2016,455.67,458.69,455.46,457.66,29540802,7098489483
May-14-2016,455.67,456.84,454.79,455.67,49905003,7083634042
May-13-2016,454.77,457.06,453.45,455.68,60983089,7075111194
May-12-2016,452.73,454.95,449.25,454.73,52739842,7012562784
May-11-2016,450.90,454.58,450.86,452.67,53579415,7038526747
May-10-2016,460.48,461.93,448.95,450.65,56435998,7074222180
May-09-2016,458.55,462.48,456.53,460.45,42556856,7114692353
May-08-2016,458.54,459.42,455.98,458.60,37175557,7104766439
May-07-2016,459.60,460.68,457.32,458.42,61750343,7118461956
May-06-2016,447.98,461.38,447.07,459.74,54223328,7010632588
May-05-2016,446.72,448.51,445.88,447.99,48683267,6936702992
May-04-2016,450.30,450.38,445.63,446.72,53766990,6942080720
May-03-2016,444.67,451.10,442.62,450.32,72760103,6931482121
May-02-2016,451.88,452.45,441.78,444.60,62697535,6923164288
May-01-2016,448.32,452.48,447.93,451.68,56931219,6984013242
Apr-30-2016,455.10,455.59,447.70,448.22,51610247,7013793271
Apr-29-2016,449.01,455.38,446.02,455.23,49408495,6979249294
Apr-28-2016,444.69,449.55,436.65,449.06,92573256,6894720244
Apr-27-2016,466.09,467.08,444.13,444.13,77010612,7118942756
Apr-26-2016,461.43,467.97,461.43,466.18,86860456,7190092592
Apr-25-2016,458.56,466.62,453.59,462.30,67819552,7106127886
Apr-24-2016,450.28,460.15,448.93,458.66,55660019,7019999427
Apr-23-2016,445.74,450.22,444.33,450.15,46811598,6906262483
Apr-22-2016,449.43,449.81,444.15,445.67,64649433,6902843739
Apr-21-2016,441.39,450.55,440.95,449.31,64274106,6862560344
Apr-20-2016,435.51,443.05,434.41,441.37,61871008,6759638180
Apr-19-2016,428.59,436.02,428.10,435.55,45999172,6634441343
Apr-18-2016,427.40,429.27,427.09,428.52,49539304,6616196916
Apr-17-2016,430.57,431.37,426.08,427.27,43374112,6622287050
Apr-16-2016,429.71,432.63,428.98,430.42,43754109,6642935104
Apr-15-2016,424.28,429.93,424.28,429.75,45294543,6596832098
Apr-14-2016,423.73,425.37,423.01,424.16,55218204,6546402316
Apr-13-2016,425.19,426.66,422.92,423.76,66312945,6560288164
Apr-12-2016,422.48,427.28,422.48,425.33,56607360,6562665295
Apr-11-2016,421.56,422.74,420.53,422.38,60633933,6508472331
Apr-10-2016,419.41,422.44,419.26,421.51,55489735,6491423164
Apr-09-2016,420.35,420.89,416.52,419.34,54011851,6460153995
Apr-08-2016,422.75,425.36,419.64,420.25,56822006,6527203790
Apr-07-2016,423.41,423.66,420.52,422.65,53284911,6514715160
Apr-06-2016,424.03,424.53,422.73,423.26,59337751,6529467118
Apr-05-2016,421.44,424.26,420.61,423.99,53637693,6505524524
Apr-04-2016,420.90,422.34,419.60,421.49,40742630,6487267073
Apr-03-2016,420.87,421.58,419.70,420.86,33961566,6478782223
Apr-02-2016,417.96,422.08,417.96,420.83,47537003,6481376410
Apr-01-2016,416.73,418.17,415.83,417.82,53367835,6416085730
Mar-31-2016,414.82,418.37,414.82,416.78,59758510,6418029700
Mar-30-2016,416.52,416.83,412.50,414.87,68924596,6384974079
Mar-29-2016,424.23,426.20,412.68,416.47,65777380,6453248380
Mar-28-2016,426.77,426.86,423.29,424.10,75087466,6529000688
Mar-27-2016,417.95,428.80,417.71,426.82,45146540,6477001030
Mar-26-2016,417.18,418.99,416.26,417.93,43923418,6415249232
Mar-25-2016,416.39,418.08,415.56,417.22,56657613,6405720126
Mar-24-2016,418.04,418.68,415.49,416.39,64999180,6412075769
Mar-23-2016,418.09,419.27,417.36,418.01,57658206,6420688418
Mar-22-2016,413.31,418.38,412.53,418.02,66752442,6392276120
Mar-21-2016,413.76,413.76,410.38,413.30,51562446,6312403069
Mar-20-2016,410.44,414.63,410.40,414.01,50687778,6326838470
Mar-19-2016,409.55,410.98,407.23,410.52,87396928,6270117600
Mar-18-2016,420.62,420.62,406.14,409.64,89085958,6354553582
Mar-17-2016,417.01,421.00,417.01,420.65,74201574,6447472053
Mar-16-2016,416.83,417.69,415.91,417.08,64530773,6384440335
Mar-15-2016,416.44,418.13,414.99,416.70,77684041,6385552071
Mar-14-2016,414.07,416.68,414.07,416.38,91310887,6364004074
Mar-13-2016,411.62,416.60,411.62,414.10,75499625,6338451520
Mar-12-2016,421.69,421.80,410.09,411.80,88847708,6347647087
Mar-11-2016,417.13,423.93,417.01,421.57,81702589,6441599959
Mar-10-2016,414.86,417.51,413.25,417.12,76580775,6347431861
Mar-09-2016,413.97,416.03,411.61,414.80,64637548,6322543669
Mar-08-2016,414.32,416.24,411.09,414.05,81362680,6328964733
Mar-07-2016,407.71,415.92,406.31,414.48,85912772,6286442470
Mar-06-2016,400.57,411.91,395.78,407.61,121444769,6198001539
Mar-05-2016,410.94,411.26,394.04,400.85,111919597,6189551376
Mar-04-2016,421.65,425.18,410.97,411.33,90064090,6440671761
Mar-03-2016,423.99,425.37,419.41,421.52,89831928,6450796315
Mar-02-2016,435.12,435.92,424.57,424.57,73767845,6603299005
Mar-01-2016,437.70,439.65,432.32,435.10,62204941,6650911162
Feb-29-2016,433.50,441.51,431.69,438.16,57918419,6671677555
Feb-28-2016,432.52,435.68,423.82,433.55,46834766,6559640939
Feb-27-2016,432.15,434.23,428.10,432.60,108173002,6586578987
Feb-26-2016,424.54,431.02,421.62,431.02,59079057,6490295205
Feb-25-2016,424.96,427.72,420.42,424.58,65748956,6467057913
Feb-24-2016,420.74,425.55,413.91,425.10,69253479,6434602764
Feb-23-2016,437.75,439.86,417.82,420.50,73160039,6534034503
Feb-22-2016,438.80,439.05,432.92,437.12,85271782,6658364774
Feb-21-2016,437.16,448.05,429.08,438.67,90779463,6693400906
Feb-20-2016,420.79,441.98,420.79,438.33,60756517,6568636750
Feb-19-2016,422.37,423.10,417.60,420.80,61806054,6415987863
Feb-18-2016,416.32,426.00,415.64,422.29,79243662,6413118635
Feb-17-2016,407.49,421.17,406.78,416.31,74079149,6314595880
Feb-16-2016,400.19,408.95,400.19,407.52,63576393,6177858607
Feb-15-2016,407.23,410.38,397.75,400.36,67486744,6156518864
Feb-14-2016,391.86,407.15,391.86,407.15,64288397,6095022708
Feb-13-2016,384.26,391.21,384.26,390.82,61988934,5927688219
Feb-12-2016,379.65,384.95,379.60,384.17,76832409,5815102096
Feb-11-2016,381.65,383.13,376.40,379.58,72195868,5784828988
Feb-10-2016,376.03,385.48,375.78,381.61,68664437,5770457909
Feb-09-2016,373.45,377.25,372.90,376.07,52096837,5691842199
Feb-08-2016,376.62,379.88,373.33,373.40,39386707,5733308716
Feb-07-2016,376.52,380.87,374.90,376.57,32041553,5731002291
Feb-06-2016,386.55,386.63,372.39,376.48,50298643,5723722428
Feb-05-2016,389.59,391.09,385.57,386.19,59222420,5875589088
Feb-04-2016,369.95,391.61,369.95,389.59,49707653,5749325201
Feb-03-2016,374.45,374.95,368.05,369.99,39169084,5652207502
Feb-02-2016,373.06,375.88,372.92,374.45,43439885,5673653037
Feb-01-2016,368.77,378.07,367.96,372.94,48671440,5669123754
Jan-31-2016,378.26,380.35,367.84,368.66,29835855,5734017288
Jan-30-2016,379.47,380.92,376.49,378.18,49259739,5725991590
Jan-29-2016,380.29,384.38,365.45,379.89,71918744,5700528882
Jan-28-2016,394.97,395.50,379.74,380.32,55292455,5815422760
Jan-27-2016,392.15,396.84,391.78,395.11,54529397,5974780025
Jan-26-2016,391.73,397.77,390.58,392.41,57172347,5955436711
Jan-25-2016,402.97,402.97,388.55,391.87,53471680,5984895448
Jan-24-2016,387.49,405.49,387.49,403.20,47340945,6009286678
Jan-23-2016,382.49,394.54,381.98,387.76,74252382,5878654097
Jan-22-2016,410.26,410.41,375.28,382.15,68255941,5944695817
Jan-21-2016,420.23,422.88,406.30,408.95,102787954,6251483480
Jan-20-2016,380.15,425.27,376.60,421.78,65943633,5939561671
Jan-19-2016,387.17,387.73,378.97,380.69,42976926,5801770305
Jan-18-2016,382.30,388.10,376.67,386.96,45239196,5786492854
Jan-17-2016,387.54,390.97,380.09,382.78,70932055,5809738646
Jan-16-2016,364.33,390.56,354.91,387.70,138314563,5622130449
Jan-15-2016,430.31,430.31,365.66,365.66,88839686,6097494971
Jan-14-2016,432.37,433.32,427.85,430.36,40073303,6499245749
Jan-13-2016,435.69,435.69,424.44,432.37,147348225,6455646271
Jan-12-2016,448.43,448.43,439.52,439.52,46997749,6721631615
Jan-11-2016,447.99,450.66,443.86,448.46,37772566,6752461002
Jan-10-2016,447.61,448.31,440.35,447.70,32234514,6702060964
Jan-09-2016,453.23,454.64,446.89,447.59,40822281,6778368429
Jan-08-2016,458.05,462.93,447.94,453.35,68619855,6841605139
Jan-07-2016,429.11,458.77,429.08,458.66,63150930,6756366666
Jan-06-2016,431.96,431.96,426.34,430.23,33577838,6471941951
Jan-05-2016,433.09,434.18,429.68,431.95,36696569,6504165662
Jan-04-2016,430.01,434.52,429.08,433.12,37156233,6494453328
Jan-03-2016,433.44,433.74,424.71,429.88,31171746,6461269016
Jan-02-2016,434.33,436.06,431.87,433.31,31730932,6521421967
Jan-01-2016,430.57,436.25,427.52,433.97,40203358,6506378965
Dec-31-2015,426.62,432.92,418.74,430.54,43413063,6390442908
Dec-30-2015,432.98,434.39,422.08,426.37,50824360,6456294906
Dec-29-2015,422.28,432.34,420.63,432.34,45708978,6389694292
Dec-28-2015,422.82,429.77,418.48,422.34,47622726,6389073438
Dec-27-2015,417.27,424.01,408.88,422.22,88046795,6267467002
Dec-26-2015,455.65,457.49,405.76,417.87,69597641,6457040239
Dec-25-2015,454.99,458.31,452.08,455.53,44268512,6828339295
Dec-24-2015,442.40,458.46,442.40,455.10,53938274,6823069585
Dec-23-2015,436.57,444.53,436.57,442.11,46733400,6609550063
Dec-22-2015,438.64,443.69,435.52,437.28,57414273,6565050779
Dec-21-2015,442.69,444.73,427.31,438.56,88107038,6557705246
Dec-20-2015,462.32,462.65,434.34,442.36,50902693,6798115421
Dec-19-2015,463.62,465.58,456.77,462.13,48838552,6932344211
Dec-18-2015,456.08,465.18,454.94,463.67,50633413,6880456208
Dec-17-2015,454.93,457.86,448.86,456.32,72551710,6807764690
Dec-16-2015,465.32,465.32,443.85,454.78,94057845,6831053437
Dec-15-2015,444.18,464.61,443.88,464.11,113118267,6830070805
Dec-14-2015,433.76,447.14,430.46,444.36,87632544,6595165454
Dec-13-2015,435.00,441.68,426.27,434.39,72788292,6464824794
Dec-12-2015,451.94,469.10,410.74,435.86,142485892,6464516411
Dec-11-2015,415.48,451.69,415.28,450.68,70036260,6452226900
Dec-10-2015,417.56,419.51,411.55,415.61,65999861,6215762362
Dec-09-2015,415.56,423.12,406.29,417.26,82312906,6213110150
Dec-08-2015,395.54,413.11,389.95,413.11,50380538,5904127624
Dec-07-2015,388.78,399.97,385.41,395.69,64455691,5902292313
Dec-06-2015,388.95,402.81,387.09,391.64,80077871,5898394791
Dec-05-2015,363.18,389.79,363.18,388.87,45316424,5604586877
Dec-04-2015,361.05,363.52,355.76,363.08,39801661,5379184969
Dec-03-2015,359.19,370.28,357.41,361.13,50140700,5399129236
Dec-02-2015,362.49,362.49,349.47,358.83,56736957,5294300774
Dec-01-2015,377.32,378.93,356.56,362.39,61369346,5479146310
Nov-30-2015,371.29,382.36,370.38,377.33,61575249,5616721533
Nov-29-2015,357.38,371.94,355.67,371.42,29357044,5375522724
Nov-28-2015,358.04,359.54,352.17,356.92,45930853,5279200631
Nov-27-2015,352.68,363.59,347.87,358.43,86087473,5286533810
Nov-26-2015,328.21,366.76,328.21,355.14,71506313,5100018355
Nov-25-2015,320.05,329.13,316.77,328.39,30612319,4801553834
Nov-24-2015,323.05,323.06,318.12,320.04,27718851,4776178105
Nov-23-2015,324.54,325.12,321.29,323.01,22926050,4804742508
Nov-22-2015,326.93,327.01,321.26,324.22,22014492,4825223549
Nov-21-2015,322.02,328.16,319.60,326.65,34506478,4831801194
Nov-20-2015,326.15,326.47,312.22,322.16,52544111,4761721885
Nov-19-2015,334.59,335.33,325.27,326.05,41007184,4918064227
Nov-18-2015,335.09,336.53,330.64,334.33,43052276,4946246085
Nov-17-2015,330.75,338.35,329.61,335.04,54334467,4957654927
Nov-16-2015,320.17,331.63,315.91,330.71,45901991,4778610936
Nov-15-2015,332.91,334.66,317.49,320.23,36447526,4879565202
Nov-14-2015,336.75,338.18,329.97,332.78,41635078,4947129607
Nov-13-2015,338.15,340.91,326.08,336.25,61142602,4954790794
Nov-12-2015,311.08,345.08,311.08,338.85,84015147,4910854921
Nov-11-2015,336.82,340.59,301.00,311.00,120804314,4729199269
Nov-10-2015,380.26,381.39,329.11,336.63,67108654,5421135265
Nov-09-2015,373.37,385.28,362.90,381.34,63289501,5584554545
Nov-08-2015,386.48,389.90,368.70,372.32,46539497,5654372975
Nov-07-2015,374.47,390.59,372.43,386.92,85262911,5685782722
Nov-06-2015,386.35,395.84,354.03,373.86,131053840,5544123550
Nov-05-2015,411.56,447.56,374.58,387.64,237329669,5890261319
Nov-04-2015,403.42,495.56,380.55,408.89,251996469,6644367258
Nov-03-2015,361.19,417.90,357.65,401.15,154700205,5676572207
Nov-02-2015,325.43,365.36,323.21,360.63,53638705,4973156580
Nov-01-2015,314.17,327.47,311.88,325.73,41637301,4710677883
Oct-31-2015,328.02,332.78,309.25,314.04,54392384,4782176132
Oct-30-2015,313.86,334.17,313.86,328.02,79727298,4804192343
Oct-29-2015,304.62,318.17,301.82,313.81,53173441,4567816670
Oct-28-2015,293.79,306.33,293.70,304.86,47863421,4436434579
Oct-27-2015,285.30,296.21,285.01,293.74,35763302,4293461062
Oct-26-2015,283.68,285.29,280.51,285.29,39087900,4184996198
Oct-25-2015,281.65,294.06,281.45,283.12,35022877,4255002023
Oct-24-2015,276.50,281.71,276.50,281.71,25897662,4112313263
Oct-23-2015,274.02,278.68,273.54,276.52,34092928,4064783063
Oct-22-2015,266.27,276.51,266.14,273.88,28095536,4001193272
Oct-21-2015,269.46,270.77,263.84,266.32,28068421,3940680209
Oct-20-2015,263.44,270.84,263.23,269.46,26220981,3928991876
Oct-19-2015,261.64,264.82,260.95,263.47,23976930,3879586603
Oct-18-2015,270.64,271.67,260.78,261.69,31128002,3924552351
Oct-17-2015,262.87,273.58,262.37,271.09,41431214,3954395115
Oct-16-2015,254.32,266.14,253.93,262.61,26338864,3816867599
Oct-15-2015,251.99,255.96,251.99,254.38,26143765,3741624054
Oct-14-2015,249.51,254.28,248.90,252.08,25124056,3691972675
Oct-13-2015,245.31,250.24,243.76,249.33,23010841,3638469291
Oct-12-2015,247.05,247.45,245.18,245.32,17202200,3622135068
Oct-11-2015,244.94,247.24,244.15,247.13,12472500,3603572626
Oct-10-2015,243.93,245.32,243.07,244.89,15788633,3588105668
Oct-09-2015,242.30,244.23,242.12,243.95,18043593,3581397472
Oct-08-2015,242.97,244.25,242.18,242.40,19644720,3578798260
Oct-07-2015,246.06,246.68,242.59,242.88,24311111,3601844704
Oct-06-2015,240.38,246.94,240.14,246.04,25082223,3567769844
Oct-05-2015,238.26,240.38,237.04,240.24,15899712,3502225264
Oct-04-2015,238.73,238.97,237.94,238.20,12822948,3499140396
Oct-03-2015,237.29,239.32,236.94,238.80,17689594,3495593907
Oct-02-2015,237.55,238.54,236.60,237.32,19380980,3481225892
Oct-01-2015,236.06,238.45,235.62,237.55,18213744,3474166610
Sep-30-2015,236.69,237.73,235.63,236.08,20103281,3472733364
Sep-29-2015,239.14,239.80,235.93,236.55,22933651,3485072433
Sep-28-2015,232.76,239.34,232.47,239.17,19440906,3478178243
Sep-27-2015,234.34,234.53,232.48,232.75,12785729,3420831175
Sep-26-2015,235.14,235.40,233.36,234.38,16023002,3433803962
Sep-25-2015,234.53,237.43,233.68,235.21,24218559,3449317760
Sep-24-2015,230.28,235.65,230.28,234.54,19556780,3407557063
Sep-23-2015,230.62,231.84,229.59,230.30,19460995,3384436831
Sep-22-2015,227.09,232.39,225.12,230.59,22136126,3354035375
Sep-21-2015,231.21,231.22,226.52,226.89,15932628,3347021676
Sep-20-2015,231.49,232.37,230.91,231.15,12879304,3386392978
Sep-19-2015,232.98,233.21,231.09,231.49,15088497,3392054056
Sep-18-2015,233.52,234.35,232.19,233.03,21126185,3468294354
Sep-17-2015,229.09,230.29,228.93,229.81,18529060,3355717947
Sep-16-2015,230.30,231.22,227.40,229.06,17816091,3350993857
Sep-15-2015,230.64,259.18,229.82,230.38,19292579,3375201203
Sep-14-2015,230.51,232.44,227.96,230.66,19927519,3369346120
Sep-13-2015,235.23,235.94,229.33,230.81,16921614,3405790648
Sep-12-2015,240.11,240.12,234.75,235.18,16538520,3478113454
Sep-11-2015,238.48,241.17,238.33,240.17,19514998,3501850322
Sep-10-2015,238.17,241.29,235.79,238.60,21134668,3483783755
Sep-09-2015,243.61,244.42,237.82,238.11,23666228,3507370075
Sep-08-2015,239.85,245.78,239.68,243.62,23490187,3547366742
Sep-07-2015,239.84,242.11,238.72,240.09,20935074,3505577412
Sep-06-2015,235.02,242.91,234.68,239.95,24834405,3491769006
Sep-05-2015,230.30,236.14,229.44,235.05,17651483,3381037777
Sep-04-2015,227.18,230.90,227.05,230.39,19565909,3342214923
Sep-03-2015,229.28,229.61,226.67,227.06,18287291,3319457637
Sep-02-2015,228.12,230.58,226.48,229.23,18872423,3327063509
Sep-01-2015,230.06,231.22,226.86,228.05,21016035,3332392082
Aug-31-2015,228.76,231.96,225.92,230.18,19425364,3339209562
Aug-30-2015,229.78,232.07,226.25,228.48,18486029,3331413176
Aug-29-2015,231.40,233.22,227.33,229.79,24601361,3351923495
Aug-28-2015,224.77,235.22,220.93,231.48,26266700,3316399144
Aug-27-2015,225.83,228.64,223.68,224.56,26334148,3292432366
Aug-26-2015,221.61,231.18,220.20,225.82,42959622,3293439069
Aug-25-2015,210.50,226.32,199.57,221.68,66128057,3117026270
Aug-24-2015,228.17,228.17,210.44,211.39,37027806,3202009320
Aug-23-2015,230.39,232.71,225.58,228.38,22717300,3336706726
Aug-22-2015,232.57,234.96,222.70,230.48,21269155,3344725368
Aug-21-2015,235.35,236.43,231.72,232.76,26371208,3398106160
Aug-20-2015,226.68,237.37,226.68,235.42,40165256,3392198610
Aug-19-2015,211.08,237.41,211.08,226.72,73722867,3601004319
Aug-18-2015,257.98,257.99,213.16,213.16,24211892,3694728190
Aug-17-2015,258.51,260.51,257.12,257.95,24518308,3749087429
Aug-16-2015,261.55,262.44,257.04,258.51,26085361,3769613399
Aug-15-2015,265.68,266.67,261.30,261.50,21429919,3845288528
Aug-14-2015,264.08,267.47,261.48,265.78,28338464,3844308928
Aug-13-2015,266.38,266.38,262.84,263.98,26108216,3830153870
Aug-12-2015,270.39,270.67,265.47,266.36,26951343,3886604712
Aug-11-2015,264.47,270.29,264.09,270.29,22344800,3846556008
Aug-10-2015,265.08,267.03,262.60,264.40,21354320,3840443863
Aug-09-2015,261.00,267.00,260.47,265.02,50502850,3818054308
Aug-08-2015,279.59,279.93,260.71,260.77,44103201,3962053495
Aug-07-2015,278.58,280.39,276.37,279.41,27972026,4036428105
Aug-06-2015,281.88,281.91,278.40,278.66,19880029,4046917675
Aug-05-2015,285.22,285.50,281.49,281.87,20323245,4087691566
Aug-04-2015,281.23,285.72,281.23,285.30,22038988,4108341053
Aug-03-2015,282.61,285.47,280.23,281.63,18557775,4092340211
Aug-02-2015,281.60,283.03,277.53,282.62,18426331,4036460307
Aug-01-2015,284.65,284.93,278.11,282.01,21090245,4062571995
Jul-31-2015,287.72,288.96,282.34,284.50,22897120,4116606531
Jul-30-2015,289.59,290.13,286.57,287.86,23203070,4152637852
Jul-29-2015,294.43,294.54,288.78,289.59,24167307,4203881605
Jul-28-2015,293.62,296.65,293.42,294.41,31264448,4254411874
Jul-27-2015,292.69,297.77,287.45,293.65,20556324,4200723771
Jul-26-2015,288.70,293.05,287.71,292.63,17192582,4188780701
Jul-25-2015,288.28,290.73,286.00,288.76,31245680,4155420107
Jul-24-2015,276.05,289.25,275.25,288.40,26650098,4071289665
Jul-23-2015,277.22,278.11,275.72,276.06,18202552,3991791206
Jul-22-2015,275.83,277.67,274.38,277.26,21250909,3977694516
Jul-21-2015,278.98,280.55,275.42,276.23,22669310,4012537721
Jul-20-2015,273.61,278.40,272.96,278.40,19547405,3978464700
Jul-19-2015,274.90,275.67,272.51,273.47,19522785,3950558369
Jul-18-2015,279.47,282.53,274.08,274.72,25752687,3990952913
Jul-17-2015,278.09,280.28,272.04,279.54,39498802,3988992409
Jul-16-2015,285.83,291.18,275.24,278.09,39527363,4064526219
Jul-15-2015,287.46,293.25,285.37,286.08,27318135,4189638938
Jul-14-2015,292.05,296.15,286.64,287.76,41132833,4180188781
Jul-13-2015,310.87,310.95,281.01,292.31,58957635,4227688956
Jul-12-2015,293.12,314.39,292.51,311.02,50235119,4378458027
Jul-11-2015,284.89,298.51,283.53,293.16,74870460,4189207069
Jul-10-2015,269.23,294.59,268.80,285.11,69429058,4033630288
Jul-09-2015,270.79,272.34,267.09,269.46,39345489,3878060813
Jul-08-2015,266.21,272.97,264.39,270.60,31255542,3851824306
Jul-07-2015,269.03,271.34,264.83,266.68,41468116,3856572198
